,Port Returns,Port Risk,Sharpe Ratio,Portfolio Weights
250,0.6686109486844305,0.6637012778935683,1.007397410483289,[0.51358145 0.43133355 0.055085  ]
251,0.6993961220646308,0.716390048847763,0.9762783879948288,[0.29256757 0.45122388 0.25620855]
252,0.7357558399802581,0.7778355541555823,0.9459015289921969,[0.15525239 0.34386841 0.5008792 ]
253,0.6935049207691757,0.6470601610747564,1.0717781166086247,[0.64329158 0.12121828 0.23549014]
254,0.6854359270886934,0.6618941838231424,1.0355672308971993,[0.52911151 0.29802988 0.17285862]
255,0.6972426201110346,0.6831506213751617,1.0206279527456275,[0.44235775 0.30776367 0.24987859]
256,0.7235224157022627,0.7332232500700918,0.9867696034367408,[0.29695615 0.27898318 0.42406067]
257,0.6819895292205062,0.6326754519678219,1.0779452989669533,[0.70950336 0.13118636 0.15931028]
258,0.6966235931368405,0.654693374673715,1.0640455823827797,[0.60413021 0.14097122 0.25489856]
259,0.7648409029965684,0.7945797767007611,0.9625728283349044,[0.28726413 0.00220448 0.71053139]
260,0.724811766451011,0.6987783410596528,1.0372556272306326,[0.49120513 0.06458613 0.44420874]
261,0.7033397740930465,0.7239802083751709,0.9714903335155423,[0.26838527 0.44940383 0.28221089]
262,0.7090131453533287,0.7154419193871486,0.991014261452101,[0.32155463 0.35375974 0.32468562]
263,0.7072617833982671,0.6890939976222147,1.0263647424571134,[0.44528935 0.23506257 0.31964808]
264,0.6628904781547482,0.6444802443840554,1.0285660172381046,[0.62385743 0.3544429  0.02169967]
265,0.7208333932937292,0.7003842661596494,1.0291970110154052,[0.45337959 0.13222768 0.41439274]
266,0.7125563331245963,0.7254512028865978,0.9822250349703849,[0.28787165 0.36476968 0.34735867]
267,0.6911212931347164,0.6578078900447454,1.0506430579415897,[0.56504649 0.22052977 0.21442374]
268,0.7428574401977371,0.7826611853762582,0.9491430699231805,[0.17234841 0.27645441 0.55119718]
269,0.6973670471780596,0.7014945017619381,0.9941161982403119,[0.35441502 0.39990868 0.2456763 ]
270,0.7163130154042687,0.7163582975624958,0.9999367883943256,[0.34490331 0.27835553 0.37674117]
271,0.6975569232503348,0.7382696915825872,0.9448537996392908,[0.19989406 0.56201303 0.2380929 ]
272,0.7327499067973797,0.7465701349674847,0.9814883725951522,[0.2820158  0.23068324 0.48730096]
273,0.6755842177095589,0.7248401053563468,0.9320458577239285,[0.24389058 0.66812058 0.08798883]
274,0.7144372123104941,0.730670975595386,0.9777823893009246,[0.27104657 0.36949811 0.35945532]
275,0.729277870247982,0.7625349399237117,0.9563861694271256,[0.19083884 0.35123254 0.45792862]
276,0.7288490888078598,0.7195845823371306,1.01287479845752,[0.39739812 0.13575139 0.46685049]
277,0.6956834126634643,0.6700063245888696,1.0383236502884519,[0.50788038 0.24929749 0.24282212]
278,0.7586972368370221,0.8148964528720304,0.9310351446040301,[0.12893267 0.2123364  0.65873093]
279,0.6773881204220069,0.6482495873256973,1.0449495590371578,[0.59727089 0.28184971 0.1208794 ]
280,0.7145849707312669,0.7709075835997571,0.9269398640424688,[0.10620468 0.54281059 0.35098472]
281,0.7215331742921319,0.7114963701227494,1.0141066133164545,[0.39576111 0.18830453 0.41593436]
282,0.6821566647582852,0.6520244137876531,1.0462133784156822,[0.58028322 0.26669021 0.15302657]
283,0.7071587227818724,0.709575970756191,0.9965933908785798,[0.34278892 0.3441843  0.31302679]
284,0.727016492011084,0.7534284705955018,0.964944278567623,[0.22059231 0.3354741  0.44393358]
285,0.6644660057571827,0.6577718960084056,1.0101769470380224,[0.54826575 0.42344486 0.0282894 ]
286,0.7528698984237351,0.7893625331176074,0.953769487196531,[0.20776071 0.16944788 0.62279141]
287,0.6865412271174549,0.7282125986379362,0.9427758162953727,[0.22975234 0.60695779 0.16328987]
288,0.7100163801649562,0.6669892442342095,1.064509489924605,[0.59441211 0.05821291 0.34737499]
289,0.7139448625323049,0.7485809395509929,0.9537310193344448,[0.19300285 0.45545839 0.35153876]
290,0.7238972241149229,0.7576324013925932,0.9554728952778917,[0.18916222 0.39038374 0.42045403]
291,0.7004356651562084,0.6825237376809318,1.0262436696138033,[0.45500598 0.27220546 0.27278857]
292,0.7126962657996736,0.7285191558644295,0.9782807494663869,[0.27465476 0.37777595 0.34756929]
293,0.6981616134424579,0.6602264363147141,1.0574578281649736,[0.57470125 0.16141144 0.26388731]
294,0.7329317673967323,0.7740887963856574,0.9468316436291369,[0.15780485 0.36078702 0.48140813]
295,0.6993554631266308,0.7077724389337722,0.988107793770804,[0.33026641 0.41163554 0.25809805]
296,0.7047678177187569,0.7236927366381747,0.9738495110406508,[0.27294832 0.43465764 0.29239404]
297,0.6964879834510349,0.7726717776994776,0.9014021264303592,[0.07070803 0.70606752 0.22322445]
298,0.72500703797421,0.6902524718085701,1.0503505131601738,[0.54998948 0.00105854 0.44895198]
299,0.7512602397410614,0.8143388916655544,0.9225400474297878,[0.08249283 0.31311472 0.60439245]
300,0.6661838686076635,0.6785241525846901,0.9818130512671966,[0.44491866 0.52081252 0.03426882]
301,0.6953829627640353,0.7247787539413563,0.9594417040821543,[0.25093267 0.5231359  0.22593144]
302,0.7120512644567664,0.7385403933048766,0.9641331346420001,[0.22929718 0.43022738 0.34047544]
303,0.7642661598171874,0.8044171847721373,0.9500868135153984,[0.22690094 0.07003797 0.70306109]
304,0.7173339395576431,0.7320130988508472,0.9799468625407821,[0.2757091  0.34444412 0.37984678]
305,0.6663976805323435,0.6854225313800403,0.9722436161977461,[0.41362327 0.55242563 0.03395109]
306,0.7171904187920622,0.7224775092322282,0.9926819999617918,[0.31925974 0.2993814  0.38135886]
307,0.6718601664511705,0.6315675516519398,1.0637977912162218,[0.7022279  0.2092471  0.08852499]
308,0.6838993946443861,0.7415191946205181,0.9222949312787249,[0.17857944 0.67943107 0.1419895 ]
309,0.7120590317356792,0.6952058795485658,1.0242419586526756,[0.43375047 0.21394097 0.35230857]
310,0.7151055441407541,0.7321546500330971,0.9767137914215633,[0.26681159 0.36933435 0.36385407]
311,0.7032963434156155,0.6696009051481329,1.0503216737140288,[0.53906154 0.16343478 0.29750367]
312,0.6921301144627215,0.6883237305334988,1.0055299327342273,[0.40572312 0.38202421 0.21225267]
313,0.7695087422327396,0.8350694085929824,0.9214907579111218,[0.1181648  0.14861983 0.73321536]
314,0.6800283263630142,0.6724104536092401,1.0113292003610062,[0.46879402 0.39938767 0.13181831]
315,0.6642428472134385,0.7082218603849005,0.9379022088536486,[0.32085528 0.66550736 0.01363736]
316,0.6866114175739121,0.6918826910398296,0.992381261253992,[0.38182099 0.44564041 0.1725386 ]
317,0.6663516742849729,0.6680252467332771,0.9974947467083195,[0.49430441 0.46741581 0.03827978]
318,0.7201204677750805,0.7454419555958453,0.9660315767972507,[0.22692521 0.37668129 0.3963935 ]
319,0.718324113905628,0.722546878801069,0.9941557219063102,[0.32384111 0.28666059 0.3894983 ]
320,0.7179506702558539,0.7221129297864247,0.9942359991645602,[0.32427476 0.28879617 0.38692907]
321,0.7251944034557408,0.7077553953693168,1.024639880106211,[0.43955632 0.11655251 0.44389117]
322,0.6987509468754778,0.7346750506150819,0.9511020502063765,[0.21580664 0.5368891  0.24730426]
323,0.6995164514387261,0.7817144247970879,0.8948491024971195,[0.04140138 0.71602462 0.24257401]
324,0.7646516629659771,0.8080412930665429,0.9463027069620406,[0.21132424 0.0838341  0.70484166]
325,0.7849151898657976,0.8718170463059108,0.9003209941714991,[0.07781484 0.08426977 0.83791539]
326,0.6965071167643849,0.7343705730565693,0.9484409401991823,[0.21388552 0.55450823 0.23160625]
327,0.7003433502225634,0.7249002902660125,0.9661236995305416,[0.25834964 0.48083305 0.26081731]
328,0.700795849545292,0.6983053497606921,1.0035664910564601,[0.37733028 0.35185418 0.27081555]
329,0.7175750385211559,0.6865146635493141,1.0452435710713857,[0.5158823  0.08875896 0.39535874]
330,0.6950740190822636,0.7102283585236989,0.9786627226869179,[0.31149562 0.46122988 0.2272745 ]
331,0.6723121422117587,0.7453388754406364,0.9020221061383589,[0.17024802 0.7687362  0.06101578]
332,0.7280167366193624,0.7115727793732777,1.0231093118269192,[0.43733788 0.09929272 0.4633694 ]
333,0.7250986669136978,0.7320592053842884,0.9904918366992781,[0.31042579 0.25378769 0.43578652]
334,0.7342949588523067,0.7326999124910798,1.0021769435672565,[0.36331055 0.13397177 0.50271769]
335,0.6719598183087855,0.6754330061226813,0.9948578352221287,[0.45427287 0.47079532 0.07493181]
336,0.680257564354152,0.7235123431746335,0.9402155620031472,[0.24730789 0.63204183 0.12065028]
337,0.676311277161119,0.6366330694322136,1.062325081171628,[0.67023614 0.21216126 0.11760259]
338,0.6946459562252859,0.7488291656498138,0.9276427629825166,[0.15616187 0.62848652 0.21535161]
339,0.670361681425818,0.7409362508525094,0.9047494715699368,[0.18823086 0.76326667 0.04850247]
340,0.7076813254318861,0.7478908718355731,0.9462360781259445,[0.17978623 0.51294767 0.3072661 ]
341,0.7243948931719808,0.7052279650092228,1.0271783439026094,[0.44880672 0.11232316 0.43887012]
342,0.706031337117202,0.7222860184829292,0.9774955060048538,[0.28222194 0.41607238 0.30170568]
343,0.7390264644443459,0.7669275561780853,0.9636196515446883,[0.22198115 0.25057501 0.52744385]
344,0.7358930518696241,0.8029847548247633,0.9164471024486875,[0.05221365 0.45189035 0.495896  ]
345,0.6920781829058513,0.6885593910015594,1.0051103680383673,[0.40451302 0.38366479 0.21182219]
346,0.7214810552527604,0.7172821570882603,1.005853900202321,[0.36521105 0.22097672 0.41381222]
347,0.7000001275178539,0.7025304023336295,0.9963983411858467,[0.35554729 0.38041983 0.26403288]
348,0.7744833454990065,0.8668864501149894,0.8934080644544323,[0.01064426 0.22777765 0.76157809]
349,0.6863606636555311,0.712337629693943,0.9635327898519512,[0.29331608 0.54098628 0.16569764]
350,0.7175286481760282,0.7287383845811803,0.9846176122428427,[0.29141126 0.32648472 0.38210402]
351,0.7030112223584598,0.7875496728034805,0.8926563576058829,[0.02462147 0.70949397 0.26588456]
352,0.6967042567431043,0.7400575677490855,0.9414190018516506,[0.191831   0.57646389 0.23170511]
353,0.739326704265869,0.7994036257296,0.9248478246406501,[0.08180716 0.39673915 0.52145369]
354,0.7343842450669329,0.8076657240566993,0.9092675635389202,[0.02790845 0.48807714 0.4840144 ]
355,0.7121968666098909,0.7627707676071018,0.9336971169518373,[0.13174409 0.53238934 0.33586657]
356,0.7404834849291972,0.741666701766828,0.9984046515303814,[0.36086313 0.09357006 0.54556681]
357,0.7161322697583046,0.6844154108398868,1.046341532373586,[0.51941242 0.09504801 0.38553957]
358,0.722921157090284,0.7428749792214675,0.9731397305208811,[0.24962316 0.33321996 0.41715688]
359,0.7261564765864639,0.6978482875115812,1.040564961728036,[0.50809203 0.03738497 0.454523  ]
360,0.7086332633718073,0.6907317471975054,1.025916741552612,[0.44230951 0.22868676 0.32900373]
361,0.7038987426949934,0.6883377999176755,1.0226065498352392,[0.43635534 0.26787349 0.29577117]
362,0.7302579570944208,0.7420978349482519,0.9840453949651305,[0.28947411 0.24010617 0.47041971]
363,0.7354250268121291,0.8145734157750801,0.9028345543444478,[0.0054227  0.50462832 0.48994898]
364,0.6966176698628499,0.7047794039908507,0.9884194485795349,[0.33809946 0.42236996 0.23953058]
365,0.7269779398371637,0.6995248440669654,1.0392453477571846,[0.50398653 0.0360205  0.45999297]
366,0.725546808292474,0.7147545059982316,1.0150993134057542,[0.40229772 0.15350962 0.44419266]
367,0.7770312891345259,0.8714890431424724,0.8916133774128191,[0.00991465 0.21084938 0.77923598]
368,0.7267749966036069,0.6994696943168914,1.0390371484405512,[0.50263523 0.03885945 0.45850532]
369,0.7556084571841057,0.7998717180700382,0.9446620503188529,[0.17720279 0.18274227 0.64005495]
370,0.6619108363755862,0.6341594950714036,1.0437608228211706,[0.68959607 0.29172218 0.01868175]
371,0.7111644832924516,0.6829583789078255,1.0412998877467947,[0.49835482 0.15182876 0.34981642]
372,0.6770268010218115,0.6520261390800388,1.038343036334474,[0.57496939 0.30794606 0.11708455]
373,0.6837775551064659,0.7035587190018534,0.971884132253451,[0.32873655 0.52146933 0.14979412]
374,0.73741730732635,0.7694578957659576,0.9583595299808929,[0.20104034 0.28390068 0.51505897]
375,0.7482243883936184,0.7988371214275228,0.9366419866124155,[0.13201884 0.28182466 0.5861565 ]
376,0.6867239589561492,0.6532064346366775,1.0513122996685031,[0.58164631 0.23352075 0.18483294]
377,0.6923126195126419,0.7828270405723813,0.8843749431629779,[0.0329112  0.77504714 0.19204166]
378,0.746813422624569,0.774881720500778,0.9637773131903673,[0.23463577 0.18309728 0.58226695]
379,0.7560743084137289,0.8001712892873619,0.9448905734759541,[0.17926674 0.17732325 0.64341001]
380,0.6619005460013974,0.6067666339534158,1.0908651019400226,[0.94309866 0.02368602 0.03321532]
381,0.6633925310206492,0.6854491799529585,0.9678216130715583,[0.41765757 0.56903492 0.01330751]
382,0.698844107197428,0.6712542487459682,1.0411019498245306,[0.51120264 0.22382728 0.26497008]
383,0.7283920077461878,0.8064770072984762,0.9031776493990123,[0.01126647 0.54730448 0.44142905]
384,0.7062745671640912,0.6835150718797034,1.0332977226409916,[0.4715072  0.21419217 0.31430063]
385,0.6884058379765461,0.6903361536374394,0.9972038033199879,[0.39082515 0.42365211 0.18552274]
386,0.7613293170203329,0.8173109629531601,0.9315050837804124,[0.13727533 0.1852287  0.67749598]
387,0.6705141973329113,0.6617126823184983,1.0133011127783955,[0.5224513  0.40873129 0.06881741]
388,0.6915748453681798,0.7048242955369043,0.9812017686498283,[0.32992871 0.46604268 0.20402861]
389,0.7503052155821388,0.8064459193636639,0.9303850358300236,[0.11107147 0.28952389 0.59940464]
390,0.7219840348058132,0.8004012986980349,0.9020275653977844,[0.01485193 0.58802702 0.39712105]
391,0.6919005840973185,0.7367200016154746,0.9391635663211582,[0.1999344  0.60126354 0.19880207]
392,0.7099942926390946,0.7271955456392416,0.9763457668253094,[0.271937   0.39942022 0.32864278]
393,0.7071225553163702,0.7516704718677147,0.9407347791105137,[0.16366583 0.53387845 0.30245572]
394,0.7264945406011403,0.7566458769070604,0.9601513241185299,[0.20413254 0.35650804 0.43935942]
395,0.688876087363409,0.6703311508221711,1.0276653360335295,[0.48970634 0.31580737 0.19448629]
396,0.7290709742219366,0.7858977996629195,0.9276918379649917,[0.09292153 0.45622842 0.45085005]
397,0.665613767238593,0.6737936253947187,0.9878599947404759,[0.46756361 0.50082328 0.03161311]
398,0.7002606956250897,0.6708937668362428,1.0437728448832273,[0.51851281 0.20625527 0.27523192]
399,0.6856101206981822,0.7151476751158178,0.9586972656901219,[0.28140524 0.55879717 0.15979759]
400,0.6830758674607222,0.6737059655640747,1.0139079990019124,[0.46457585 0.38267837 0.15274578]
401,0.7106955486669034,0.7088089460282271,1.002661651844616,[0.35870563 0.30278114 0.33851323]
402,0.6798331489102081,0.6675438715182234,1.0184096924806376,[0.49308352 0.37505463 0.13186185]
403,0.6671340483682747,0.6605719204870037,1.0099340097236242,[0.53079676 0.42338607 0.04581717]
404,0.6901235228510068,0.6900523412380372,1.0001031539329928,[0.39440593 0.4079327  0.19766136]
405,0.6977084575893497,0.6817407275210663,1.0234219981639427,[0.45086328 0.29553205 0.25360467]
406,0.6815181269702109,0.6332751156119373,1.0761801785179197,[0.70366495 0.14063585 0.1556992 ]
407,0.7083546262440116,0.7383453944557988,0.9593811129086921,[0.22006708 0.46566887 0.31426405]
408,0.6910648434304403,0.7043288515933114,0.9811678761520763,[0.33144526 0.46798161 0.20057313]
409,0.6657814207934764,0.6658129631163011,0.9999526258505435,[0.50581393 0.4592046  0.03498148]
410,0.7524892168345083,0.8163910214684797,0.9217264730336838,[0.08101883 0.30613624 0.61284492]
411,0.7304136296964855,0.744905354325922,0.9805455491153634,[0.27680219 0.25242675 0.47077106]
412,0.6866670717691266,0.7685856435574647,0.8934164689712769,[0.08115462 0.76324247 0.15560291]
413,0.7313611434614923,0.7351224128824806,0.9948834787851998,[0.33084067 0.18869281 0.48046652]
414,0.7124527509885757,0.6770785904961317,1.0522452799261064,[0.54234378 0.0963562  0.36130003]
415,0.7186971241106122,0.6981921988898242,1.0293685968611397,[0.45275419 0.14772922 0.39951658]
416,0.6957216440857334,0.7035147146934461,0.9889226615379205,[0.34209534 0.42436834 0.23353633]
417,0.7131951780237461,0.7169969750066092,0.9946976108472033,[0.32908045 0.31674881 0.35417073]
418,0.7237737924348054,0.748144112557751,0.9674256340270747,[0.22977534 0.34828823 0.42193643]
419,0.7502195993681663,0.7999515600545584,0.9378312848305462,[0.1394883  0.26006463 0.60044707]
420,0.7298664871631394,0.730132326775855,0.9996359021468211,[0.34729696 0.18167143 0.47103162]
421,0.666297328206879,0.649283560848771,1.0262039090222257,[0.59228522 0.36416755 0.04354723]
422,0.7404611898280805,0.7560802826757662,0.9793420180296069,[0.28396006 0.17505863 0.54098131]
423,0.7034816944993757,0.715452795821601,0.9832677971319154,[0.30569793 0.4089556  0.28534648]
424,0.7237207913325515,0.7261293618471845,0.9966830007968472,[0.33239079 0.24012898 0.42748023]
425,0.6863512348386477,0.7405089722242093,0.9268641712430679,[0.18266688 0.65807581 0.1592573 ]
426,0.7164411657988852,0.7068620121698195,1.0135516599621206,[0.39324146 0.22634224 0.3804163 ]
427,0.7142944240592789,0.7401027852203387,0.9651286798584655,[0.22954095 0.41438691 0.35607214]
428,0.7087004249045767,0.7055696768704114,1.0044371918703365,[0.36706288 0.30780202 0.3251351 ]
429,0.7119168583424765,0.7158747014427425,0.9944713186647196,[0.32957481 0.32510614 0.34531905]
430,0.7117887477457155,0.7773240108768497,0.9156911889841046,[0.07561549 0.59458678 0.32979773]
431,0.6742669600288946,0.6524105630851613,1.0335009856989092,[0.57169286 0.33058328 0.09772386]
432,0.7316437858410013,0.7278707498615207,1.0051836620446672,[0.37099544 0.14426115 0.48474341]
433,0.7303675025151957,0.7844412675272877,0.931067159199129,[0.10378514 0.43573226 0.46048259]
434,0.712586860781409,0.7710022290661832,0.9242345014287114,[0.1010815 0.5621093 0.3368092]
435,0.7290736989908297,0.7120583433272215,1.0238960133296113,[0.44237504 0.08662291 0.47100206]
436,0.6937978820570849,0.6784345231357958,1.0226453082757023,[0.45787973 0.31527714 0.22684313]
437,0.751003292832885,0.8095496186074619,0.9276803738413407,[0.10172112 0.29456357 0.60371531]
438,0.753405104110175,0.7995423502581968,0.9422954317140017,[0.16276373 0.21331934 0.62391693]
439,0.7010901971334899,0.6910431916071925,1.0145388966251596,[0.41345932 0.31159887 0.27494181]
440,0.6764575481940681,0.6602326332120382,1.0245745426170403,[0.52952287 0.35996535 0.11051178]
441,0.7380507791258489,0.735848564012332,1.0029927558756233,[0.37415152 0.09641547 0.529433  ]
442,0.7028384221108921,0.6820277579760214,1.0305129283837775,[0.46595813 0.24393097 0.2901109 ]
443,0.7002781047967409,0.6582007755497639,1.063927802594629,[0.59754957 0.12254403 0.2799064 ]
444,0.7805309441126779,0.8492872327810962,0.9190423616245033,[0.14948204 0.03892986 0.8115881 ]
445,0.6920284649128686,0.6854266855495907,1.0096316345751617,[0.41943741 0.36822594 0.21233666]
446,0.7277523485777029,0.7437989445997752,0.9784261645723271,[0.26799769 0.28022575 0.45177656]
447,0.7065542753740522,0.7766651607520463,0.9097282987302977,[0.06836222 0.63862049 0.29301729]
448,0.6922670203376154,0.7502769735168966,0.9226819491642378,[0.14890194 0.65269058 0.19840747]
449,0.6692475109128277,0.751729534866802,0.8902769944131712,[0.1508232  0.81056937 0.03860744]
450,0.762999192682643,0.8059899395318985,0.9466609386288078,[0.20706533 0.09981768 0.69311699]
451,0.7164712126036396,0.7131943475155997,1.0045946313223804,[0.36119384 0.2600275  0.37877867]
452,0.7025738269187767,0.6987247378271343,1.0055087345320164,[0.38025205 0.33641291 0.28333504]
453,0.663384140608604,0.6508546608832041,1.019250810478022,[0.58686051 0.39014197 0.02299751]
454,0.7211337177722498,0.7136745829562716,1.010451731074799,[0.38202141 0.20561074 0.41236785]
455,0.7282362238938893,0.7357899114533153,0.9897339071359295,[0.30901485 0.23348411 0.45750104]
456,0.7058427640606006,0.7141777018016554,0.9883293223520866,[0.317678   0.37988356 0.30243844]
457,0.7237852561984867,0.7700094141798961,0.9399693599452407,[0.13738433 0.44592253 0.41669314]
458,0.6640960014085291,0.705951443964295,0.9407105928975438,[0.33021293 0.65663068 0.01315639]
459,0.7115188497594579,0.7925998508019588,0.8977024775358429,[0.01949118 0.65581949 0.32468933]
460,0.7453351203715506,0.7582310434064402,0.9829920930473207,[0.3089757  0.11474379 0.57628051]
461,0.693155185566987,0.6509968251601771,1.0647597020099704,[0.6147655  0.15381735 0.23141714]
462,0.6702120882050239,0.6716735827864617,0.9978240999513859,[0.47319898 0.46291987 0.06388116]
463,0.7213314623969854,0.788659144355781,0.9146301891753346,[0.0567241  0.54827573 0.39500017]
464,0.7458778181194172,0.7960302714291462,0.9369968013657468,[0.130451   0.29978386 0.56976514]
465,0.6992488252738972,0.6548622082302995,1.0677800863842,[0.61520355 0.11102309 0.27377336]
466,0.7027241782188087,0.6974480759891656,1.0075648674235143,[0.38684984 0.32839055 0.28475961]
467,0.7147977091440084,0.7148521139112165,0.9999238936751401,[0.34574462 0.28799219 0.36626319]
468,0.7151796936528103,0.7524275911488038,0.9504963694391861,[0.18086642 0.45971598 0.3594176 ]
469,0.6971858844475795,0.7076031590474714,0.9852780835321383,[0.32662396 0.43055936 0.24281668]
470,0.7424651081731031,0.7500118311007319,0.989937861491394,[0.33058407 0.11182775 0.55758818]
471,0.7420428246936331,0.7832528915576286,0.9473860009861663,[0.16495242 0.28993543 0.54511214]
472,0.7266641913735085,0.7783668861447893,0.9335754183642606,[0.11406751 0.45058346 0.43534902]
473,0.729633002881846,0.7599021515250085,0.9601670444248421,[0.20400666 0.33483907 0.46115427]
474,0.7284470669366784,0.7453180873872108,0.9773639996988728,[0.26442226 0.27918113 0.4563966 ]
475,0.7358289871500995,0.7478232790979782,0.9839610610111708,[0.29470549 0.19587287 0.50942165]
476,0.685416221611996,0.7090835435785062,0.96662266078399,[0.30629235 0.53382321 0.15988444]
477,0.7044453152553262,0.6901737047247168,1.020678287846828,[0.42878999 0.2720778  0.29913221]
478,0.687766029082241,0.6572776066827942,1.0463859137896367,[0.55973979 0.24945037 0.19080984]
479,0.7447932678276632,0.7582120350689519,0.9823020914722511,[0.30479366 0.12293089 0.57227545]
480,0.7280630301092148,0.7267894446830968,1.0017523444175407,[0.35356871 0.18756649 0.45886479]
481,0.7127722920849356,0.7462262463535109,0.9551691535482029,[0.19932557 0.45691695 0.34375748]
482,0.7020992233177007,0.6599223475060219,1.0639118768610787,[0.5952343  0.11234184 0.29242386]
483,0.7281723277781622,0.7100094214849715,1.025581218704399,[0.44779037 0.08715718 0.46505245]
484,0.667922071969534,0.6726169479667247,0.9930199855781467,[0.47057971 0.48159821 0.04782209]
485,0.7253789863224814,0.732112049029353,0.9908032346745305,[0.31162472 0.25057238 0.4378029 ]
486,0.6767585762485004,0.6977317403521995,0.9699409344727354,[0.35280578 0.54477248 0.10242174]
487,0.7282451177581485,0.7521249271703936,0.968250208775709,[0.23214571 0.31472012 0.45313416]
488,0.768175408649097,0.8229340045632697,0.9334593106974196,[0.16659504 0.10666172 0.72674325]
489,0.6738947757359097,0.6419278104950483,1.0497983803135258,[0.63375207 0.26753412 0.09871381]
490,0.7504730319612289,0.8196569281647076,0.9155940811012381,[0.05537663 0.3472617  0.59736167]
491,0.7054421019279477,0.7088421781996002,0.9952033380966573,[0.34093512 0.35806983 0.30099505]
492,0.7456269503235706,0.7848754357225606,0.9499939944446629,[0.17912235 0.25005112 0.57082653]
493,0.6752789665106742,0.661510377132516,1.0208138675584222,[0.52253507 0.37554305 0.10192189]
494,0.6838918122993011,0.6781936369162009,1.0084019888611904,[0.44333348 0.39947641 0.15719011]
495,0.7651566218870671,0.7962315452088802,0.9609725041556084,[0.28106344 0.00656919 0.71236737]
496,0.6630276125970433,0.6060397856523226,1.0940331448427612,[0.95478099 0.00350119 0.04171782]
497,0.7120418564808685,0.7133989623886037,0.9980976901014947,[0.34175187 0.3113592  0.34688894]
498,0.7260429242298118,0.754019863688594,0.9628962832332802,[0.21365258 0.34957679 0.43677063]
499,0.6763803337811543,0.7530184035315083,0.898225502337079,[0.13937514 0.77312706 0.0874978 ]
